id,book_id,best_book_id,books_count,isbn13,authors,original_publication_year,original_title,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,image_url
1906,7137775,7137775,37,9780802720860,Simone Elkeles,2010,Rules of Attraction,4.22,68270,71900,3704,https://images.gr-assets.com/books/1439792205m/7137775.jpg
1907,93007,93007,472,9781595406550,Howard Pyle,1883,The Merry Adventures of Robin Hood,4.05,48879,51979,665,https://images.gr-assets.com/books/1389006722m/93007.jpg
1908,9915,9915,96,9780679781490,Bret Easton Ellis,1985,Less Than Zero,3.58,45978,51208,2684,https://images.gr-assets.com/books/1443060100m/9915.jpg
1909,875441,23316548,62,9780393065790,Lawrence Hill,2007,The Book of Negroes,4.44,22146,55294,5303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1910,93101,93101,832,9780812972150,"Anonymous, Richard Francis Burton, A.S. Byatt",800,كِتَاب أَلْف لَيْلَة وَلَيْلَة‎‎ [kitāb ʾalf layla wa-layla],4.06,46656,57091,1553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1911,7093952,7093952,65,9780670021870,Tana French,2010,Faithful Place,3.97,55355,61097,5736,https://images.gr-assets.com/books/1291165900m/7093952.jpg
1912,18467802,18467802,46,9780802122550,Lily King,2014,Euphoria,3.84,41606,48628,5516,https://images.gr-assets.com/books/1418788366m/18467802.jpg
1913,9301,9301,63,9780060090390,Marian Keyes,1997,Rachel's Holiday,3.93,48663,51428,1261,https://images.gr-assets.com/books/1407709261m/9301.jpg
1914,41811,41811,139,9780586008360,Isaac Asimov,1954,The Caves of Steel,4.14,51059,58121,1689,https://images.gr-assets.com/books/1335782224m/41811.jpg
1915,17800,17800,101,9780099448760,Haruki Murakami,1988,"ダンス・ダンス・ダンス [Dansu, dansu, dansu]",4.03,41161,48885,2561,https://images.gr-assets.com/books/1443689019m/17800.jpg
1916,232109,232109,63,9780380709240,"Beverly Cleary, Louis Darling, Tracy Dockray",1965,The Mouse and the Motorcycle,3.9,61754,63725,1419,https://images.gr-assets.com/books/1348990967m/232109.jpg
1917,3432478,3432478,56,9780575090860,Carrie Ryan,2009,The Forest of Hands and Teeth,3.59,64093,74058,8336,https://images.gr-assets.com/books/1320633297m/3432478.jpg
1918,189783,189783,95,9780736693420,Terry Brooks,1982,The Elfstones Of Shannara,3.96,51161,55544,1264,https://images.gr-assets.com/books/1420148388m/189783.jpg
1919,7741325,7741325,40,9780375866590,"Rachel Cohn, David Levithan",2010,Dash & Lily's Book of Dares,3.82,54920,62663,6564,https://images.gr-assets.com/books/1327874609m/7741325.jpg
1920,17333230,17333230,82,9780316074320,Eleanor Catton,2013,The Luminaries,3.7,40727,48822,6613,https://images.gr-assets.com/books/1410524246m/17333230.jpg
1922,32421,32421,60,9780553588260,Dean Koontz,2005,Velocity,3.85,48755,51074,1542,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1923,4143,4143,33,9780316779420,David Sedaris,1994,Barrel Fever: Stories and Essays,3.78,44679,45740,1498,https://images.gr-assets.com/books/1453273003m/4143.jpg
1924,34517,34517,80,9780552152950,Terry Pratchett,1991,Reaper Man,4.27,52845,62795,1789,https://images.gr-assets.com/books/1389211958m/34517.jpg
1925,17303,17303,27,9781581345280,Frank E. Peretti,1989,Piercing the Darkness,4.3,44595,45801,566,https://images.gr-assets.com/books/1308796365m/17303.jpg
1926,69242,69242,50,9781400064280,"Chip Heath, Dan Heath",2006,Made to Stick: Why Some Ideas Survive and Others Die,3.97,46736,48407,1967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1927,401514,401514,56,9780380003210,Piers Paul Read,1974,Alive: The Story of the Andes Survivors,4.08,49300,50631,940,https://images.gr-assets.com/books/1404247131m/401514.jpg
1928,3679,3679,71,9780143037740,Zadie Smith,2005,On Beauty,3.68,44317,49803,3904,https://images.gr-assets.com/books/1495961870m/3679.jpg
1929,13360,254389,47,9780446691090,Joyce Meyer,1995,Battlefield of the Mind: Winning the Battle in Your Mind,4.33,26898,44793,951,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1930,59829,59829,72,9780749932770,Nora Roberts,2001,Dance Upon The Air,4.19,50255,54488,1449,https://images.gr-assets.com/books/1263843885m/59829.jpg
1931,645023,645023,58,9780345335710,David Eddings,1984,Castle of Wizardry,4.16,54682,57683,523,https://images.gr-assets.com/books/1421711682m/645023.jpg
1932,8492319,8492319,43,9780451233160,J.R. Ward,2011,"Lover Avenged, part two",4.28,66871,73613,3776,https://images.gr-assets.com/books/1289343390m/8492319.jpg
1934,6566722,6566722,58,9781401323820,Richard Castle,2008,Heat Wave,3.54,49283,55171,4487,https://images.gr-assets.com/books/1257521812m/6566722.jpg
1936,4659,4659,94,9780345469010,John Irving,1998,A Widow for One Year,3.74,45051,50081,2298,https://images.gr-assets.com/books/1375776653m/4659.jpg
1937,25350,25350,119,9780007157150,C.S. Lewis,1938,Out of the Silent Planet,3.92,49617,56476,2626,https://images.gr-assets.com/books/1310984018m/25350.jpg
1938,6687,6687,133,9780142404130,"Roald Dahl, Quentin Blake",1972,"Charlie and the Great Glass Elevator: The Further Adventures of Charlie Bucket and Willy Wonka, Chocolate-Maker Extraordinaire",3.64,62359,70177,1890,https://images.gr-assets.com/books/1309211607m/6687.jpg
1939,826585,826585,16,9780060266870,"Laura Joffe Numeroff, Felicia Bond",1998,If You Give a Pig a Pancake ,4.23,51385,51753,829,https://images.gr-assets.com/books/1384260096m/826585.jpg
1940,567678,567678,78,9780684853150,Iain Banks,1984,The Wasp Factory,3.85,46179,52845,3081,https://images.gr-assets.com/books/1434940562m/567678.jpg
1941,10112885,18770398,59,9781400067890,Marisha Pessl,2013,Night Film,3.78,24865,55117,8039,https://images.gr-assets.com/books/1363819140m/10112885.jpg
1943,16085481,16085481,38,9780385536970,Kevin Kwan,2013,Crazy Rich Asians,3.7,46208,55387,6601,https://images.gr-assets.com/books/1364852559m/16085481.jpg
1944,51428,51428,45,9780385733410,Libba Bray,2005,Rebel Angels,3.98,81420,83916,3101,https://images.gr-assets.com/books/1333820283m/51428.jpg
1945,344262,344262,49,9780385339160,Karen Marie Moning,2007,Bloodfever,4.3,69032,78241,4322,https://images.gr-assets.com/books/1302566396m/344262.jpg
1946,2702704,2702704,45,9780385341640,Karen Marie Moning,2008,Faefever,4.34,68452,76689,3989,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1948,24120519,24120519,71,9781594747590,Ransom Riggs,2015,Library of Souls ,4.15,58435,69660,7936,https://images.gr-assets.com/books/1472783347m/24120519.jpg
1949,3102,3102,131,9780486424540,E.M. Forster,1910,Howards End,3.95,52006,58759,1930,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1950,102458,102458,39,9781593070950,"Mike Mignola, John Byrne",1994,Hellboy: Seed of Destruction,4.11,48485,49057,618,https://images.gr-assets.com/books/1486039246m/102458.jpg
1952,15724396,15724396,58,9781423160920,Rick Riordan,2015,The Sword of Summer,4.26,78157,86588,8632,https://images.gr-assets.com/books/1434701340m/15724396.jpg
1953,54499,54499,426,9780140439240,"Alexandre Dumas, Francine du Plessix Gray, Joachim Neugroschel",1850,"Le Vicomte de Bragelonne, ou Dix ans plus tard",3.97,51856,56208,747,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1954,89717,89717,89,9780143039980,"Shirley Jackson, Laura   Miller",1959,The Haunting οf Hill House,3.89,55367,62514,5116,https://images.gr-assets.com/books/1327871336m/89717.jpg
1955,18864,18864,67,9780684856480,Hunter S. Thompson,1998,The Rum Diary,3.83,39300,43380,1829,https://images.gr-assets.com/books/1430534762m/18864.jpg
1956,8253,8253,76,9780060885430,"Laura Ingalls Wilder, Garth Williams",1941,Little Town on the Prairie,4.18,63615,68312,831,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1957,31122,33602148,103,9780312181110,Dodie Smith,1948,I Capture the Castle,4.0,56444,65645,6587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1958,7933617,7933617,61,9781905654870,"P.C. Cast, Kristin Cast",2011,Destined,4.04,56737,63949,2535,https://images.gr-assets.com/books/1406962311m/7933617.jpg
1959,6048530,6048530,36,9780312383280,Janet Evanovich,2009,Finger Lickin' Fifteen,3.98,65904,70872,3795,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1960,38500,38500,117,9780061177590,Charles Bukowski,1978,Women,3.89,41866,46203,2040,https://images.gr-assets.com/books/1325028693m/38500.jpg
1961,159178,159178,45,9780451200820,John Jakes,1982,North and South,4.19,49016,50223,714,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1962,6587387,6587387,20,9780441018190,Patricia Briggs,2010,Silver Borne,4.38,71830,77852,2558,https://images.gr-assets.com/books/1258762890m/6587387.jpg
1963,31259,31259,94,9780752858490,Robert Ludlum,1990,The Bourne Ultimatum,4.04,47682,50319,785,https://images.gr-assets.com/books/1408928937m/31259.jpg
1964,68488,68488,62,9780006486020,Robin Hobb,2001,Fool's Errand,4.29,50758,56491,1297,https://images.gr-assets.com/books/1360508839m/68488.jpg
1965,20821111,20821111,39,9780399167840,Marie Lu,2014,The Young Elites,3.93,60930,72215,10093,https://images.gr-assets.com/books/1407318399m/20821111.jpg
1966,59810,59810,57,9780515126780,Nora Roberts,1999,Jewels of the Sun,4.22,50630,52743,1027,https://images.gr-assets.com/books/1388194052m/59810.jpg
1967,30659,30659,768,9780140449330,"Marcus Aurelius, Martin Hammond, Diskin Clay",180,Τὰ εἰς ἑαυτόν ,4.2,43876,55309,2613,https://images.gr-assets.com/books/1421618636m/30659.jpg
1968,34262,34262,47,9780786849080,"Dave Barry, Ridley Pearson, Greg Call",2004,Peter and the Starcatchers,4.01,57575,60040,4375,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1969,475,475,70,9780143036560,Jared Diamond,2004,Collapse: How Societies Chose to Fail or Succeed,3.92,44238,47025,2667,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1970,41219,41219,114,9780679735910,A.S. Byatt,1990,Possession,3.88,56064,59734,3563,https://images.gr-assets.com/books/1391124124m/41219.jpg
1971,2753843,2753843,31,9781423102280,Melissa de la Cruz,2008,Revelations,3.89,66170,68531,1565,https://images.gr-assets.com/books/1322343073m/2753843.jpg
1972,19668,19668,72,9780425143320,Tom Clancy,1993,Without Remorse,4.16,47148,49880,931,https://images.gr-assets.com/books/1310082706m/19668.jpg
1973,93981,93981,321,9781566195770,Sigmund Freud,1899,Die Traumdeutung,3.81,41081,44144,571,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1974,19581,19581,77,9780671685640,Peter Straub,1979,Ghost Story,3.95,53017,55028,1335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1975,65110,65110,50,9780064410150,"Lemony Snicket, Brett Helquist",2005,The Penultimate Peril,4.02,67482,69718,1581,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1976,25,25,69,9780767903820,Bill Bryson,1998,Notes from a Big Country,3.89,44610,49430,2335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1977,65112,65112,51,9780064410170,"Lemony Snicket, Brett Helquist",2006,The End,3.99,67018,69582,3066,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1978,14241,14241,34,9780143035750,Mary Karr,1995,The Liars' Club: A Memoir,3.92,45153,47561,2259,https://images.gr-assets.com/books/1499665766m/14241.jpg
1979,15985348,15985348,43,9781937007880,Charlaine Harris,2013,Dead Ever After,3.39,49926,66941,9201,https://images.gr-assets.com/books/1352158186m/15985348.jpg
1980,24830,24830,123,9780007127740,Ray Bradbury,1951,The Illustrated Man,4.13,49551,57968,2615,https://images.gr-assets.com/books/1374049820m/24830.jpg
1982,17934530,17934530,51,9780374104090,Jeff VanderMeer,2014,Annihilation,3.62,45353,53301,7109,https://images.gr-assets.com/books/1403941587m/17934530.jpg
1984,58922,58922,56,9780060775830,"Margaret Wise Brown, Clement Hurd",1942,The Runaway Bunny,4.14,52974,54257,756,https://images.gr-assets.com/books/1468816103m/58922.jpg
1985,8520362,8520362,80,9780553805380,"Stephen Hawking, Leonard Mlodinow",2010,The Grand Design,4.0,42687,46147,1962,https://images.gr-assets.com/books/1320558363m/8520362.jpg
1986,5345,5345,101,9780385517230,John Grisham,2006,The Innocent Man,3.79,43793,48240,3891,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1987,10617,10617,24,9780452277760,"Richard Bachman, Stephen King",1985,The Bachman Books,4.1,52824,56217,651,https://images.gr-assets.com/books/1374049003m/10617.jpg
1988,17568801,17568801,51,9781400069220,Reza Aslan,2013,Zealot: The Life and Times of Jesus of Nazareth,3.82,41094,45545,4614,https://images.gr-assets.com/books/1367929567m/17568801.jpg
1989,761732,761732,53,9780812551500,Terry Goodkind,1999,Soul of the Fire,3.87,48632,51496,704,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1990,11331421,11331421,83,9781590514630,"Jan-Philipp Sendker, Kevin Wiliarty",2002,Das Herzenhören,3.98,41647,50338,5650,https://images.gr-assets.com/books/1320437247m/11331421.jpg
1991,8935689,8935689,50,9781857231380,Iain M. Banks,1987,Consider Phlebas,3.85,48649,53499,2666,https://images.gr-assets.com/books/1327951890m/8935689.jpg
1992,759945,759945,90,9780671646780,David J. Schwartz,1959,The Magic of Thinking Big,4.19,40023,42603,1163,https://images.gr-assets.com/books/1404632064m/759945.jpg
1993,31332,31332,63,9780345434810,Anne Rice,1998,The Vampire Armand,3.75,54919,57566,756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1995,768889,768889,60,9780006479900,George R.R. Martin,2000,A Storm of Swords: Part 1 Steel and Snow,4.49,42072,52461,1627,https://images.gr-assets.com/books/1353235205m/768889.jpg
1996,180617,180617,1032,9780140382620,"Carlo Collodi, John Boyne, Monteiro Lobato, Unknown",1883,Le avventure di Pinocchio,3.86,48961,55985,1405,https://images.gr-assets.com/books/1327938097m/180617.jpg
1997,9565548,9565548,33,9780547628350,Robin LaFevers,2012,Grave Mercy,3.92,70476,74683,7661,https://images.gr-assets.com/books/1320269319m/9565548.jpg
1998,833253,18054698,39,9781565075730,Stormie Omartian,1996,The Power of a Praying Wife,4.31,22618,41057,774,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
1999,249,249,205,9780802131780,Henry Miller,1934,Tropic of Cancer,3.71,45518,49701,2526,https://images.gr-assets.com/books/1408753140m/249.jpg
2000,3086160,3086160,32,9780060393500,Wally Lamb,2007,The Hour I First Believed,3.8,46475,50586,6180,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2001,7952502,7952502,24,9780061997820,Brian Sibley,2010,Harry Potter: Film Wizardry,4.48,45081,46063,526,https://images.gr-assets.com/books/1464452934m/7952502.jpg
2002,18386,18386,438,9781600964340,"Leo Tolstoy, Aylmer Maude",1886,Смерть Ивана Ильича,4.04,46357,55750,2623,https://images.gr-assets.com/books/1336967150m/18386.jpg
2003,23995231,23995231,42,9780345534190,Paula McLain,2015,Circling the Sun,3.93,37839,48775,5918,https://images.gr-assets.com/books/1426531608m/23995231.jpg
2004,5306,5306,123,9780142000700,John Steinbeck,1962,Travels with Charley: In Search of America,4.07,45856,51951,3737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2005,10950924,10950924,31,9781451617470,Alice Hoffman,2011,The Dovekeepers,4.02,48640,54581,7099,https://images.gr-assets.com/books/1306253903m/10950924.jpg
2006,2890090,2890090,33,9780553804690,Scott Lynch,2013,The Republic of Thieves,4.23,45320,53545,3565,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2007,113304,113304,92,9781903434770,Cornelia Funke,2000,Herr der Diebe,3.95,60780,68465,3391,https://images.gr-assets.com/books/1327960342m/113304.jpg
2008,12983100,17849112,36,9781444778530,Susan Ee,2013,World After,4.22,33994,69103,7048,https://images.gr-assets.com/books/1494247697m/12983100.jpg
2009,14996,14996,61,9780553804800,Dean Koontz,2006,Brother Odd,3.98,48400,52377,2165,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2010,42603,42603,55,9780451208640,John Howard Griffin,1960,Black Like Me,4.12,47324,49655,2065,https://images.gr-assets.com/books/1311696842m/42603.jpg
2011,1840511,1840511,59,9780385517880,Chuck Palahniuk,2008,Snuff,3.18,43496,46968,2564,https://images.gr-assets.com/books/1446089918m/1840511.jpg
2012,13140,13140,92,9780446692660,James Patterson,1996,Jack & Jill,3.95,51119,56005,1228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2013,5015,5015,83,9781400076190,Ian McEwan,2005,Saturday,3.61,45567,49409,3460,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2014,185911,185911,51,9780345466600,Jonathan Kellerman,1985,When the Bough Breaks,4.02,48860,50189,578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2015,83674,83674,146,9780446364490,Robert James Waller,1992,The Bridges of Madison County,3.51,56428,61065,3458,https://images.gr-assets.com/books/1344267141m/83674.jpg
2016,4494917,4494917,81,9780593057060,Lee Child,2009,Gone Tomorrow,4.17,51570,59755,2359,https://images.gr-assets.com/books/1328395497m/4494917.jpg
2017,4588949,4588949,60,9780385735290,Michael Scott,2009,The Sorceress,4.11,58278,61599,1929,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2018,13507212,13507212,86,9780805090030,Hilary Mantel,2012,Bring Up the Bodies,4.26,42306,51656,6371,https://images.gr-assets.com/books/1330649655m/13507212.jpg
2019,2921082,2921082,33,9780545060390,Rick Riordan,2008,The Maze of Bones ,3.83,59536,61950,4229,https://images.gr-assets.com/books/1385117877m/2921082.jpg
2020,603204,603204,24,9780028610110,Mark Bittman,1998,How to Cook Everything: Simple Recipes for Great Food,4.02,52708,54604,638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2021,690926,690926,5,9780316003730,Stephenie Meyer,2007,"The Twilight Collection (Twilight, #1-3)",3.78,42361,42383,1127,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
2022,857502,857502,75,9780486234110,Wassily Kandinsky,1912,Über das Geistige in der Kunst,3.81,56444,56966,187,https://images.gr-assets.com/books/1405982387m/857502.jpg
